"year","unitid","inst_name","state_name","level_of_study","enrollment_fall"
"1992","132903","UNIVERSITY OF CENTRAL FLORIDA","Florida","Graduate","3906"
"1992","132903","UNIVERSITY OF CENTRAL FLORIDA","Florida","Postbaccalaureate","3906"
"1992","133650","FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY","Florida","Undergraduate","8893"
"1992","133650","FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY","Florida","Graduate","513"
"1992","133650","FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY","Florida","First professional","81"
"1992","133650","FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY","Florida","Postbaccalaureate","594"
"1992","133669","FLORIDA ATLANTIC UNIVERSITY","Florida","Undergraduate","11536"
"1992","133669","FLORIDA ATLANTIC UNIVERSITY","Florida","Graduate","3137"
"1992","133669","FLORIDA ATLANTIC UNIVERSITY","Florida","Postbaccalaureate","3137"
"1992","133951","FLORIDA INTERNATIONAL UNIVERSITY","Florida","Undergraduate","18636"
"1992","133951","FLORIDA INTERNATIONAL UNIVERSITY","Florida","Graduate","4457"
"1992","133951","FLORIDA INTERNATIONAL UNIVERSITY","Florida","Postbaccalaureate","4457"
"1992","134097","FLORIDA STATE UNIVERSITY","Florida","Undergraduate","21912"
"1992","134097","FLORIDA STATE UNIVERSITY","Florida","Graduate","5900"
"1992","134097","FLORIDA STATE UNIVERSITY","Florida","First professional","612"
"1992","134097","FLORIDA STATE UNIVERSITY","Florida","Postbaccalaureate","6512"
"1992","134130","UNIVERSITY OF FLORIDA","Florida","Undergraduate","27298"
"1992","134130","UNIVERSITY OF FLORIDA","Florida","Graduate","6972"
"1992","134130","UNIVERSITY OF FLORIDA","Florida","First professional","2177"
"1992","134130","UNIVERSITY OF FLORIDA","Florida","Postbaccalaureate","9149"
"1992","136172","UNIVERSITY OF NORTH FLORIDA","Florida","Undergraduate","7218"
"1992","136172","UNIVERSITY OF NORTH FLORIDA","Florida","Graduate","1855"
"1992","136172","UNIVERSITY OF NORTH FLORIDA","Florida","Postbaccalaureate","1855"
"1992","137351","UNIVERSITY OF SOUTH FLORIDA","Florida","Undergraduate","25294"
"1992","137351","UNIVERSITY OF SOUTH FLORIDA","Florida","Graduate","8469"
"1992","137351","UNIVERSITY OF SOUTH FLORIDA","Florida","First professional","382"
"1992","137351","UNIVERSITY OF SOUTH FLORIDA","Florida","Postbaccalaureate","8851"
"1992","138354","THE UNIVERSITY OF WEST FLORIDA","Florida","Undergraduate","5998"
"1992","138354","THE UNIVERSITY OF WEST FLORIDA","Florida","Graduate","1523"
"1992","138354","THE UNIVERSITY OF WEST FLORIDA","Florida","Postbaccalaureate","1523"
"1992","138716","ALBANY STATE COLLEGE","Georgia","Undergraduate","2782"
"1992","138716","ALBANY STATE COLLEGE","Georgia","Graduate","324"
"1992","138716","ALBANY STATE COLLEGE","Georgia","Postbaccalaureate","324"
"1992","138789","ARMSTRONG STATE COLLEGE","Georgia","Undergraduate","4839"
"1992","138983","AUGUSTA COLLEGE","Georgia","Undergraduate","4697"
"1992","138983","AUGUSTA COLLEGE","Georgia","Graduate","829"
"1992","138983","AUGUSTA COLLEGE","Georgia","Postbaccalaureate","829"
"1992","139311","CLAYTON STATE COLLEGE","Georgia","Undergraduate","4862"
"1992","139366","COLUMBUS COLLEGE","Georgia","Undergraduate","4442"
"1992","139366","COLUMBUS COLLEGE","Georgia","Graduate","556"
"1992","139366","COLUMBUS COLLEGE","Georgia","Postbaccalaureate","556"
"1992","139719","FORT VALLEY STATE COLLEGE","Georgia","Undergraduate","2217"
"1992","139719","FORT VALLEY STATE COLLEGE","Georgia","Graduate","320"
"1992","139719","FORT VALLEY STATE COLLEGE","Georgia","Postbaccalaureate","320"
"1992","139755","GEORGIA INSTITUTE OF TECHNOLOGY MAIN CAMPUS","Georgia","Undergraduate","9488"
"1992","139755","GEORGIA INSTITUTE OF TECHNOLOGY MAIN CAMPUS","Georgia","Graduate","3326"
"1992","139755","GEORGIA INSTITUTE OF TECHNOLOGY MAIN CAMPUS","Georgia","Postbaccalaureate","3326"
"1992","139764","GEORGIA SOUTHWESTERN COLLEGE","Georgia","Undergraduate","2152"
"1992","139764","GEORGIA SOUTHWESTERN COLLEGE","Georgia","Graduate","380"
"1992","139764","GEORGIA SOUTHWESTERN COLLEGE","Georgia","Postbaccalaureate","380"
"1992","139861","GEORGIA COLLEGE","Georgia","Undergraduate","4502"
"1992","139861","GEORGIA COLLEGE","Georgia","Graduate","999"
"1992","139861","GEORGIA COLLEGE","Georgia","Postbaccalaureate","999"
"1992","139931","GEORGIA SOUTHERN UNIVERSITY","Georgia","Undergraduate","12220"
"1992","139931","GEORGIA SOUTHERN UNIVERSITY","Georgia","Graduate","1810"
"1992","139931","GEORGIA SOUTHERN UNIVERSITY","Georgia","Postbaccalaureate","1810"
"1992","139940","GEORGIA STATE UNIVERSITY","Georgia","Undergraduate","17110"
"1992","139940","GEORGIA STATE UNIVERSITY","Georgia","Graduate","6323"
"1992","139940","GEORGIA STATE UNIVERSITY","Georgia","First professional","617"
"1992","139940","GEORGIA STATE UNIVERSITY","Georgia","Postbaccalaureate","6940"
"1992","139959","UNIVERSITY OF GEORGIA","Georgia","Undergraduate","22207"
"1992","139959","UNIVERSITY OF GEORGIA","Georgia","Graduate","5285"
"1992","139959","UNIVERSITY OF GEORGIA","Georgia","First professional","1001"
"1992","139959","UNIVERSITY OF GEORGIA","Georgia","Postbaccalaureate","6286"
"1992","140164","KENNESAW STATE COLLEGE","Georgia","Undergraduate","10462"
"1992","140164","KENNESAW STATE COLLEGE","Georgia","Graduate","1199"
"1992","140164","KENNESAW STATE COLLEGE","Georgia","Postbaccalaureate","1199"
"1992","140401","MEDICAL COLLEGE OF GEORGIA","Georgia","Undergraduate","1774"
"1992","140401","MEDICAL COLLEGE OF GEORGIA","Georgia","Graduate","519"
"1992","140401","MEDICAL COLLEGE OF GEORGIA","Georgia","First professional","1824"
"1992","140401","MEDICAL COLLEGE OF GEORGIA","Georgia","Postbaccalaureate","2343"
"1992","140669","NORTH GEORGIA COLLEGE","Georgia","Undergraduate","2426"
"1992","140669","NORTH GEORGIA COLLEGE","Georgia","Graduate","368"
"1992","140669","NORTH GEORGIA COLLEGE","Georgia","Postbaccalaureate","368"
"1992","140960","SAVANNAH STATE COLLEGE","Georgia","Undergraduate","2872"
"1992","141097","SOUTHERN COLLEGE OF TECHNOLOGY","Georgia","Undergraduate","3588"
"1992","141097","SOUTHERN COLLEGE OF TECHNOLOGY","Georgia","Graduate","319"
"1992","141097","SOUTHERN COLLEGE OF TECHNOLOGY","Georgia","Postbaccalaureate","319"
"1992","141264","VALDOSTA STATE COLLEGE","Georgia","Undergraduate","6698"
"1992","141264","VALDOSTA STATE COLLEGE","Georgia","Graduate","1162"
"1992","141264","VALDOSTA STATE COLLEGE","Georgia","Postbaccalaureate","1162"
"1992","141334","WEST GEORGIA COLLEGE","Georgia","Undergraduate","5580"
"1992","141334","WEST GEORGIA COLLEGE","Georgia","Graduate","2134"
"1992","141334","WEST GEORGIA COLLEGE","Georgia","Postbaccalaureate","2134"
"1992","173124","BEMIDJI STATE UNIVERSITY","Minnesota","Undergraduate","5100"
"1992","173124","BEMIDJI STATE UNIVERSITY","Minnesota","Graduate","123"
"1992","173124","BEMIDJI STATE UNIVERSITY","Minnesota","Postbaccalaureate","123"
"1992","173920","MANKATO STATE UNIVERSITY","Minnesota","Undergraduate","12920"
"1992","173920","MANKATO STATE UNIVERSITY","Minnesota","Graduate","2233"
"1992","173920","MANKATO STATE UNIVERSITY","Minnesota","Postbaccalaureate","2233"
"1992","174020","METROPOLITAN STATE UNIVERSITY","Minnesota","Undergraduate","5163"
"1992","174020","METROPOLITAN STATE UNIVERSITY","Minnesota","Graduate","271"
"1992","174020","METROPOLITAN STATE UNIVERSITY","Minnesota","Postbaccalaureate","271"
"1992","174066","UNIVERSITY OF MINNESOTA TWIN CITIES","Minnesota","Undergraduate","41604"
"1992","174066","UNIVERSITY OF MINNESOTA TWIN CITIES","Minnesota","Graduate","10800"
"1992","174066","UNIVERSITY OF MINNESOTA TWIN CITIES","Minnesota","First professional","2267"
"1992","174066","UNIVERSITY OF MINNESOTA TWIN CITIES","Minnesota","Postbaccalaureate","13067"
"1992","174233","UNIVERSITY OF MINNESOTA DULUTH","Minnesota","Undergraduate","9231"
"1992","174233","UNIVERSITY OF MINNESOTA DULUTH","Minnesota","Graduate","399"
"1992","174233","UNIVERSITY OF MINNESOTA DULUTH","Minnesota","First professional","107"
"1992","174233","UNIVERSITY OF MINNESOTA DULUTH","Minnesota","Postbaccalaureate","506"
"1992","174251","UNIVERSITY OF MINNESOTA MORRIS","Minnesota","Undergraduate","2109"
"1992","174251","UNIVERSITY OF MINNESOTA MORRIS","Minnesota","Graduate","1"
"1992","174251","UNIVERSITY OF MINNESOTA MORRIS","Minnesota","Postbaccalaureate","1"
"1992","174358","MOORHEAD STATE UNIVERSITY","Minnesota","Undergraduate","7696"
"1992","174358","MOORHEAD STATE UNIVERSITY","Minnesota","Graduate","354"
"1992","174358","MOORHEAD STATE UNIVERSITY","Minnesota","Postbaccalaureate","354"
"1992","174783","SAINT CLOUD STATE UNIVERSITY","Minnesota","Undergraduate","14472"
"1992","174783","SAINT CLOUD STATE UNIVERSITY","Minnesota","Graduate","1570"
"1992","174783","SAINT CLOUD STATE UNIVERSITY","Minnesota","Postbaccalaureate","1570"
"1992","175078","SOUTHWEST STATE UNIVERSITY","Minnesota","Undergraduate","2740"
"1992","175166","MINNEAPOLIS VA SCHOOL OF ANESTHESIA","Minnesota","Graduate","16"
"1992","175166","MINNEAPOLIS VA SCHOOL OF ANESTHESIA","Minnesota","Postbaccalaureate","16"
"1992","175272","WINONA STATE UNIVERSITY","Minnesota","Undergraduate","6711"
"1992","175272","WINONA STATE UNIVERSITY","Minnesota","Graduate","613"
"1992","175272","WINONA STATE UNIVERSITY","Minnesota","Postbaccalaureate","613"
"1992","200697","AIR FORCE INSTITUTE OF TECHNOLOGY","Ohio","Graduate","881"
"1992","200697","AIR FORCE INSTITUTE OF TECHNOLOGY","Ohio","Postbaccalaureate","881"
"1992","200800","UNIVERSITY OF AKRON MAIN CAMPUS","Ohio","Undergraduate","22743"
"1992","200800","UNIVERSITY OF AKRON MAIN CAMPUS","Ohio","Graduate","3725"
"1992","200800","UNIVERSITY OF AKRON MAIN CAMPUS","Ohio","First professional","595"
"1992","200800","UNIVERSITY OF AKRON MAIN CAMPUS","Ohio","Postbaccalaureate","4320"
"1992","201441","BOWLING GREEN STATE UNIVERSITY MAIN CAMPUS","Ohio","Undergraduate","15176"
"1992","201441","BOWLING GREEN STATE UNIVERSITY MAIN CAMPUS","Ohio","Graduate","2997"
"1992","201441","BOWLING GREEN STATE UNIVERSITY MAIN CAMPUS","Ohio","Postbaccalaureate","2997"
"1992","201690","CENTRAL STATE UNIVERSITY","Ohio","Undergraduate","3236"
"1992","201885","UNIVERSITY OF CINCINNATI MAIN CAMPUS","Ohio","Undergraduate","21619"
"1992","201885","UNIVERSITY OF CINCINNATI MAIN CAMPUS","Ohio","Graduate","6165"
"1992","201885","UNIVERSITY OF CINCINNATI MAIN CAMPUS","Ohio","First professional","995"
"1992","201885","UNIVERSITY OF CINCINNATI MAIN CAMPUS","Ohio","Postbaccalaureate","7160"
"1992","202134","CLEVELAND STATE UNIVERSITY","Ohio","Undergraduate","12329"
"1992","202134","CLEVELAND STATE UNIVERSITY","Ohio","Graduate","4507"
"1992","202134","CLEVELAND STATE UNIVERSITY","Ohio","First professional","977"
"1992","202134","CLEVELAND STATE UNIVERSITY","Ohio","Postbaccalaureate","5484"
"1992","203517","KENT STATE UNIVERSITY MAIN CAMPUS","Ohio","Undergraduate","18845"
"1992","203517","KENT STATE UNIVERSITY MAIN CAMPUS","Ohio","Graduate","5253"
"1992","203517","KENT STATE UNIVERSITY MAIN CAMPUS","Ohio","Postbaccalaureate","5253"
"1992","203951","MEDICAL COLLEGE OF OHIO","Ohio","Graduate","388"
"1992","203951","MEDICAL COLLEGE OF OHIO","Ohio","First professional","574"
"1992","203951","MEDICAL COLLEGE OF OHIO","Ohio","Postbaccalaureate","962"
"1992","204015","MIAMI UNIVERSITY MIDDLETOWN","Ohio","Undergraduate","2189"
"1992","204015","MIAMI UNIVERSITY MIDDLETOWN","Ohio","Graduate","141"
"1992","204015","MIAMI UNIVERSITY MIDDLETOWN","Ohio","Postbaccalaureate","141"
"1992","204024","MIAMI UNIVERSITY OXFORD CAMPUS","Ohio","Undergraduate","14365"
"1992","204024","MIAMI UNIVERSITY OXFORD CAMPUS","Ohio","Graduate","1733"
"1992","204024","MIAMI UNIVERSITY OXFORD CAMPUS","Ohio","Postbaccalaureate","1733"
"1992","204477","NORTHEASTERN OHIO UNIVERSITY COLLEGE OF MEDICINE","Ohio","First professional","430"
"1992","204477","NORTHEASTERN OHIO UNIVERSITY COLLEGE OF MEDICINE","Ohio","Postbaccalaureate","430"
"1992","204671","OHIO STATE UNIVERSITY-LIMA CAMPUS","Ohio","Undergraduate","1261"
"1992","204671","OHIO STATE UNIVERSITY-LIMA CAMPUS","Ohio","Graduate","149"
"1992","204671","OHIO STATE UNIVERSITY-LIMA CAMPUS","Ohio","Postbaccalaureate","149"
"1992","204680","OHIO STATE UNIVERSITY-MANSFIELD CAMPUS","Ohio","Undergraduate","1327"
"1992","204680","OHIO STATE UNIVERSITY-MANSFIELD CAMPUS","Ohio","Graduate","148"
"1992","204680","OHIO STATE UNIVERSITY-MANSFIELD CAMPUS","Ohio","Postbaccalaureate","148"
"1992","204699","OHIO STATE UNIVERSITY-MARION CAMPUS","Ohio","Undergraduate","1011"
"1992","204699","OHIO STATE UNIVERSITY-MARION CAMPUS","Ohio","Graduate","55"
"1992","204699","OHIO STATE UNIVERSITY-MARION CAMPUS","Ohio","Postbaccalaureate","55"
"1992","204705","OHIO STATE UNIVERSITY-NEWARK CAMPUS","Ohio","Undergraduate","1626"
"1992","204705","OHIO STATE UNIVERSITY-NEWARK CAMPUS","Ohio","Graduate","106"
"1992","204705","OHIO STATE UNIVERSITY-NEWARK CAMPUS","Ohio","Postbaccalaureate","106"
"1992","204796","OHIO STATE UNIVERSITY-MAIN CAMPUS","Ohio","Undergraduate","38955"
"1992","204796","OHIO STATE UNIVERSITY-MAIN CAMPUS","Ohio","Graduate","10584"
"1992","204796","OHIO STATE UNIVERSITY-MAIN CAMPUS","Ohio","First professional","2640"
"1992","204796","OHIO STATE UNIVERSITY-MAIN CAMPUS","Ohio","Postbaccalaureate","13224"
"1992","204802","OHIO UNIVERSITY EASTERN CAMPUS","Ohio","Undergraduate","875"
"1992","204802","OHIO UNIVERSITY EASTERN CAMPUS","Ohio","Graduate","93"
"1992","204802","OHIO UNIVERSITY EASTERN CAMPUS","Ohio","Postbaccalaureate","93"
"1992","204820","OHIO UNIVERSITY CHILLICOTHE BRANCH","Ohio","Undergraduate","1731"
"1992","204820","OHIO UNIVERSITY CHILLICOTHE BRANCH","Ohio","Graduate","7"
"1992","204820","OHIO UNIVERSITY CHILLICOTHE BRANCH","Ohio","Postbaccalaureate","7"
"1992","204839","OHIO UNIVERSITY IRONTON BRANCH","Ohio","Undergraduate","2056"
"1992","204839","OHIO UNIVERSITY IRONTON BRANCH","Ohio","Graduate","302"
"1992","204839","OHIO UNIVERSITY IRONTON BRANCH","Ohio","Postbaccalaureate","302"
"1992","204848","OHIO UNIVERSITY LANCASTER BRANCH","Ohio","Undergraduate","1917"
"1992","204848","OHIO UNIVERSITY LANCASTER BRANCH","Ohio","Graduate","151"
"1992","204848","OHIO UNIVERSITY LANCASTER BRANCH","Ohio","Postbaccalaureate","151"
"1992","204857","OHIO UNIVERSITY MAIN CAMPUS","Ohio","Undergraduate","15853"
"1992","204857","OHIO UNIVERSITY MAIN CAMPUS","Ohio","Graduate","2613"
"1992","204857","OHIO UNIVERSITY MAIN CAMPUS","Ohio","First professional","396"
"1992","204857","OHIO UNIVERSITY MAIN CAMPUS","Ohio","Postbaccalaureate","3009"
"1992","204866","OHIO UNIVERSITY ZANESVILLE BRANCH","Ohio","Undergraduate","1200"
"1992","204866","OHIO UNIVERSITY ZANESVILLE BRANCH","Ohio","Graduate","55"
"1992","204866","OHIO UNIVERSITY ZANESVILLE BRANCH","Ohio","Postbaccalaureate","55"
"1992","205443","SHAWNEE STATE UNIVERSITY","Ohio","Undergraduate","3633"
"1992","206084","UNIVERSITY OF TOLEDO","Ohio","Undergraduate","21166"
"1992","206084","UNIVERSITY OF TOLEDO","Ohio","Graduate","2735"
"1992","206084","UNIVERSITY OF TOLEDO","Ohio","First professional","638"
"1992","206084","UNIVERSITY OF TOLEDO","Ohio","Postbaccalaureate","3373"
"1992","206604","WRIGHT STATE UNIVERSITY MAIN CAMPUS","Ohio","Undergraduate","12849"
"1992","206604","WRIGHT STATE UNIVERSITY MAIN CAMPUS","Ohio","Graduate","3537"
"1992","206604","WRIGHT STATE UNIVERSITY MAIN CAMPUS","Ohio","First professional","363"
"1992","206604","WRIGHT STATE UNIVERSITY MAIN CAMPUS","Ohio","Postbaccalaureate","3900"
"1992","206695","YOUNGSTOWN STATE UNIVERSITY","Ohio","Undergraduate","13569"
"1992","206695","YOUNGSTOWN STATE UNIVERSITY","Ohio","Graduate","1237"
"1992","206695","YOUNGSTOWN STATE UNIVERSITY","Ohio","Postbaccalaureate","1237"
"1992","222831","ANGELO STATE UNIVERSITY","Texas","Undergraduate","5709"
"1992","222831","ANGELO STATE UNIVERSITY","Texas","Graduate","393"
"1992","222831","ANGELO STATE UNIVERSITY","Texas","Postbaccalaureate","393"
"1992","224147","CORPUS CHRISTI STATE UNIVERSITY","Texas","Undergraduate","2484"
"1992","224147","CORPUS CHRISTI STATE UNIVERSITY","Texas","Graduate","1939"
"1992","224147","CORPUS CHRISTI STATE UNIVERSITY","Texas","Postbaccalaureate","1939"
"1992","224545","EAST TEXAS STATE UNIVERSITY TEXARKANA","Texas","Undergraduate","887"
"1992","224545","EAST TEXAS STATE UNIVERSITY TEXARKANA","Texas","Graduate","526"
"1992","224545","EAST TEXAS STATE UNIVERSITY TEXARKANA","Texas","Postbaccalaureate","526"
"1992","224554","EAST TEXAS STATE UNIVERSITY","Texas","Undergraduate","5368"
"1992","224554","EAST TEXAS STATE UNIVERSITY","Texas","Graduate","2867"
"1992","224554","EAST TEXAS STATE UNIVERSITY","Texas","Postbaccalaureate","2867"
"1992","225414","UNIVERSITY OF HOUSTON-CLEAR LAKE","Texas","Undergraduate","3556"
"1992","225414","UNIVERSITY OF HOUSTON-CLEAR LAKE","Texas","Graduate","3125"
"1992","225414","UNIVERSITY OF HOUSTON-CLEAR LAKE","Texas","Postbaccalaureate","3125"
"1992","225432","UNIVERSITY OF HOUSTON-DOWNTOWN","Texas","Undergraduate","8092"
"1992","225502","UNIVERSITY OF HOUSTON-VICTORIA","Texas","Undergraduate","679"
"1992","225502","UNIVERSITY OF HOUSTON-VICTORIA","Texas","Graduate","544"
"1992","225502","UNIVERSITY OF HOUSTON-VICTORIA","Texas","Postbaccalaureate","544"
"1992","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","Undergraduate","25216"
"1992","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","Graduate","6196"
"1992","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","First professional","1610"
"1992","225511","UNIVERSITY OF HOUSTON-UNIVERSITY PARK","Texas","Postbaccalaureate","7806"
"1992","226091","LAMAR UNIVERSITY-BEAUMONT","Texas","Undergraduate","9925"
"1992","226091","LAMAR UNIVERSITY-BEAUMONT","Texas","Graduate","762"
"1992","226091","LAMAR UNIVERSITY-BEAUMONT","Texas","Postbaccalaureate","762"
"1992","226152","LAREDO STATE UNIVERSITY","Texas","Undergraduate","789"
"1992","226152","LAREDO STATE UNIVERSITY","Texas","Graduate","779"
"1992","226152","LAREDO STATE UNIVERSITY","Texas","Postbaccalaureate","779"
"1992","226815","MEMORIAL HOSPITAL AND MEDICAL CENTER","Texas","Graduate","6"
"1992","226815","MEMORIAL HOSPITAL AND MEDICAL CENTER","Texas","Postbaccalaureate","6"
"1992","226833","MIDWESTERN STATE UNIVERSITY","Texas","Undergraduate","5056"
"1992","226833","MIDWESTERN STATE UNIVERSITY","Texas","Graduate","708"
"1992","226833","MIDWESTERN STATE UNIVERSITY","Texas","Postbaccalaureate","708"
"1992","227216","UNIVERSITY OF NORTH TEXAS","Texas","Undergraduate","19613"
"1992","227216","UNIVERSITY OF NORTH TEXAS","Texas","Graduate","6820"
"1992","227216","UNIVERSITY OF NORTH TEXAS","Texas","Postbaccalaureate","6820"
"1992","227368","THE UNIVERSITY OF TEXAS-PAN AMERICAN AT EDINBURG","Texas","Undergraduate","12361"
"1992","227368","THE UNIVERSITY OF TEXAS-PAN AMERICAN AT EDINBURG","Texas","Graduate","932"
"1992","227368","THE UNIVERSITY OF TEXAS-PAN AMERICAN AT EDINBURG","Texas","Postbaccalaureate","932"
"1992","227377","THE UNIVERSITY OF TEXAS AT BROWNSVILLE","Texas","Undergraduate","1376"
"1992","227377","THE UNIVERSITY OF TEXAS AT BROWNSVILLE","Texas","Graduate","299"
"1992","227377","THE UNIVERSITY OF TEXAS AT BROWNSVILLE","Texas","Postbaccalaureate","299"
"1992","227526","PRAIRIE VIEW A & M UNIVERSITY","Texas","Undergraduate","4938"
"1992","227526","PRAIRIE VIEW A & M UNIVERSITY","Texas","Graduate","722"
"1992","227526","PRAIRIE VIEW A & M UNIVERSITY","Texas","Postbaccalaureate","722"
"1992","227881","SAM HOUSTON STATE UNIVERSITY","Texas","Undergraduate","10851"
"1992","227881","SAM HOUSTON STATE UNIVERSITY","Texas","Graduate","1561"
"1992","227881","SAM HOUSTON STATE UNIVERSITY","Texas","Postbaccalaureate","1561"
"1992","228431","STEPHEN F AUSTIN STATE UNIVERSITY","Texas","Undergraduate","11295"
"1992","228431","STEPHEN F AUSTIN STATE UNIVERSITY","Texas","Graduate","1426"
"1992","228431","STEPHEN F AUSTIN STATE UNIVERSITY","Texas","Postbaccalaureate","1426"
"1992","228459","SOUTHWEST TEXAS STATE UNIVERSITY","Texas","Undergraduate","18497"
"1992","228459","SOUTHWEST TEXAS STATE UNIVERSITY","Texas","Graduate","2805"
"1992","228459","SOUTHWEST TEXAS STATE UNIVERSITY","Texas","Postbaccalaureate","2805"
"1992","228501","SUL ROSS STATE UNIVERSITY","Texas","Undergraduate","1863"
"1992","228501","SUL ROSS STATE UNIVERSITY","Texas","Graduate","843"
"1992","228501","SUL ROSS STATE UNIVERSITY","Texas","Postbaccalaureate","843"
"1992","228529","TARLETON STATE UNIVERSITY","Texas","Undergraduate","5600"
"1992","228529","TARLETON STATE UNIVERSITY","Texas","Graduate","825"
"1992","228529","TARLETON STATE UNIVERSITY","Texas","Postbaccalaureate","825"
"1992","228635","UNIVERSITY OF TEXAS SOUTHWESTERN MED CTR DALLAS","Texas","Undergraduate","379"
"1992","228635","UNIVERSITY OF TEXAS SOUTHWESTERN MED CTR DALLAS","Texas","Graduate","459"
