"year","unitid","inst_name","state_name","ftpt","retention_rate"
"2017","448840","University of South Florida-St Petersburg","Florida","Part-time","0.54"
"2017","448840","University of South Florida-St Petersburg","Florida","Total","0.76"
"2017","448886","Arizona State University-Downtown Phoenix","Arizona","Full-time","0.86"
"2017","448886","Arizona State University-Downtown Phoenix","Arizona","Part-time","0.3"
"2017","448886","Arizona State University-Downtown Phoenix","Arizona","Total","0.85"
"2017","451671","University of South Florida-Sarasota-Manatee","Florida","Full-time","0.81"
"2017","451671","University of South Florida-Sarasota-Manatee","Florida","Part-time","0.2"
"2017","451671","University of South Florida-Sarasota-Manatee","Florida","Total","0.78"
"2017","456959","University of Minnesota-Rochester","Minnesota","",""
"2017","459949","Texas A&M University-San Antonio","Texas","Full-time","0.71"
"2017","459949","Texas A&M University-San Antonio","Texas","Part-time","0.47"
"2017","459949","Texas A&M University-San Antonio","Texas","Total","0.68"
"2017","482149","Augusta University","Georgia","",""
"2017","482158","Middle Georgia State University","Georgia","",""
"2017","482680","University of North Georgia","Georgia","",""
"2017","482699","South Georgia State College","Georgia","",""
"2017","482936","Florida Polytechnic University","Florida","Full-time","0.72"
"2017","482936","Florida Polytechnic University","Florida","Part-time",""
"2017","482936","Florida Polytechnic University","Florida","Total","0.72"
"2017","483036","Texas A & M University-Central Texas","Texas","Full-time",""
"2017","483036","Texas A & M University-Central Texas","Texas","Part-time",""
"2017","483036","Texas A & M University-Central Texas","Texas","Total",""
"2017","483124","Arizona State University-Skysong","Arizona","Full-time","0.73"
"2017","483124","Arizona State University-Skysong","Arizona","Part-time","0.5"
"2017","483124","Arizona State University-Skysong","Arizona","Total","0.65"
"2017","484473","University of Florida-Online","Florida","",""
"2017","484905","University of North Texas at Dallas","Texas","Full-time","0.77"
"2017","484905","University of North Texas at Dallas","Texas","Part-time","0.58"
"2017","484905","University of North Texas at Dallas","Texas","Total","0.75"
"2017","485111","Georgia Military College","Georgia","",""
"2017","486840","Kennesaw State University","Georgia","",""
"2017","487296","University of Arizona-South","Arizona","Full-time",""
"2017","487296","University of Arizona-South","Arizona","Part-time",""
"2017","487296","University of Arizona-South","Arizona","Total",""
"2016","104151","Arizona State University-Tempe","Arizona","Full-time","0.86"
"2016","104151","Arizona State University-Tempe","Arizona","Part-time","0.37"
"2016","104151","Arizona State University-Tempe","Arizona","Total","0.85"
"2016","104179","University of Arizona","Arizona","Full-time","0.8"
"2016","104179","University of Arizona","Arizona","Part-time","0.64"
"2016","104179","University of Arizona","Arizona","Total","0.78"
"2016","105297","Dine College","Arizona","Full-time",""
"2016","105297","Dine College","Arizona","Part-time",""
"2016","105297","Dine College","Arizona","Total",""
"2016","105330","Northern Arizona University","Arizona","Full-time","0.76"
"2016","105330","Northern Arizona University","Arizona","Part-time","0.55"
"2016","105330","Northern Arizona University","Arizona","Total","0.73"
"2016","132693","Eastern Florida State College","Florida","Full-time",""
"2016","132693","Eastern Florida State College","Florida","Part-time",""
"2016","132693","Eastern Florida State College","Florida","Total",""
"2016","132709","Broward College","Florida","Full-time",""
"2016","132709","Broward College","Florida","Part-time",""
"2016","132709","Broward College","Florida","Total",""
"2016","132851","College of Central Florida","Florida","Full-time",""
"2016","132851","College of Central Florida","Florida","Part-time",""
"2016","132851","College of Central Florida","Florida","Total",""
"2016","132903","University of Central Florida","Florida","Full-time","0.89"
"2016","132903","University of Central Florida","Florida","Part-time","0.78"
"2016","132903","University of Central Florida","Florida","Total","0.88"
"2016","133021","Chipola College","Florida","Full-time",""
"2016","133021","Chipola College","Florida","Part-time",""
"2016","133021","Chipola College","Florida","Total",""
"2016","133386","Daytona State College","Florida","Full-time",""
"2016","133386","Daytona State College","Florida","Part-time",""
"2016","133386","Daytona State College","Florida","Total",""
"2016","133508","Florida SouthWestern State College","Florida","Full-time",""
"2016","133508","Florida SouthWestern State College","Florida","Part-time",""
"2016","133508","Florida SouthWestern State College","Florida","Total",""
"2016","133650","Florida Agricultural and Mechanical University","Florida","Full-time","0.83"
"2016","133650","Florida Agricultural and Mechanical University","Florida","Part-time","0.11"
"2016","133650","Florida Agricultural and Mechanical University","Florida","Total","0.83"
"2016","133669","Florida Atlantic University","Florida","Full-time","0.77"
"2016","133669","Florida Atlantic University","Florida","Part-time","0.62"
"2016","133669","Florida Atlantic University","Florida","Total","0.76"
"2016","133702","Florida State College at Jacksonville","Florida","Full-time",""
"2016","133702","Florida State College at Jacksonville","Florida","Part-time",""
"2016","133702","Florida State College at Jacksonville","Florida","Total",""
"2016","133951","Florida International University","Florida","Full-time","0.88"
"2016","133951","Florida International University","Florida","Part-time","0.76"
"2016","133951","Florida International University","Florida","Total","0.87"
"2016","134097","Florida State University","Florida","Full-time","0.93"
"2016","134097","Florida State University","Florida","Part-time","0.79"
"2016","134097","Florida State University","Florida","Total","0.92"
"2016","134130","University of Florida","Florida","Full-time","0.97"
"2016","134130","University of Florida","Florida","Part-time","0.78"
"2016","134130","University of Florida","Florida","Total","0.97"
"2016","134343","Gulf Coast State College","Florida","Full-time",""
"2016","134343","Gulf Coast State College","Florida","Part-time",""
"2016","134343","Gulf Coast State College","Florida","Total",""
"2016","134608","Indian River State College","Florida","Full-time",""
"2016","134608","Indian River State College","Florida","Part-time",""
"2016","134608","Indian River State College","Florida","Total",""
"2016","135160","Florida Gateway College","Florida","Full-time",""
"2016","135160","Florida Gateway College","Florida","Part-time",""
"2016","135160","Florida Gateway College","Florida","Total",""
"2016","135188","Lake-Sumter State College","Florida","Full-time",""
"2016","135188","Lake-Sumter State College","Florida","Part-time",""
"2016","135188","Lake-Sumter State College","Florida","Total",""
"2016","135391","State College of Florida-Manatee-Sarasota","Florida","Full-time",""
"2016","135391","State College of Florida-Manatee-Sarasota","Florida","Part-time",""
"2016","135391","State College of Florida-Manatee-Sarasota","Florida","Total",""
"2016","135717","Miami Dade College","Florida","Full-time",""
"2016","135717","Miami Dade College","Florida","Part-time",""
"2016","135717","Miami Dade College","Florida","Total",""
"2016","136172","University of North Florida","Florida","Full-time","0.8"
"2016","136172","University of North Florida","Florida","Part-time","0.63"
"2016","136172","University of North Florida","Florida","Total","0.79"
"2016","136233","Northwest Florida State College","Florida","Full-time",""
"2016","136233","Northwest Florida State College","Florida","Part-time",""
"2016","136233","Northwest Florida State College","Florida","Total",""
"2016","136358","Palm Beach State College","Florida","Full-time",""
"2016","136358","Palm Beach State College","Florida","Part-time",""
"2016","136358","Palm Beach State College","Florida","Total",""
"2016","136400","Pasco-Hernando State College","Florida","Full-time",""
"2016","136400","Pasco-Hernando State College","Florida","Part-time",""
"2016","136400","Pasco-Hernando State College","Florida","Total",""
"2016","136473","Pensacola State College","Florida","Full-time",""
"2016","136473","Pensacola State College","Florida","Part-time",""
"2016","136473","Pensacola State College","Florida","Total",""
"2016","136516","Polk State College","Florida","Full-time",""
"2016","136516","Polk State College","Florida","Part-time",""
"2016","136516","Polk State College","Florida","Total",""
"2016","137078","St Petersburg College","Florida","Full-time",""
"2016","137078","St Petersburg College","Florida","Part-time",""
"2016","137078","St Petersburg College","Florida","Total",""
"2016","137096","Santa Fe College","Florida","Full-time",""
"2016","137096","Santa Fe College","Florida","Part-time",""
"2016","137096","Santa Fe College","Florida","Total",""
"2016","137209","Seminole State College of Florida","Florida","Full-time",""
"2016","137209","Seminole State College of Florida","Florida","Part-time",""
"2016","137209","Seminole State College of Florida","Florida","Total",""
"2016","137281","Saint Johns River State College","Florida","Full-time",""
"2016","137281","Saint Johns River State College","Florida","Part-time",""
"2016","137281","Saint Johns River State College","Florida","Total",""
"2016","137315","South Florida State College","Florida","Full-time",""
"2016","137315","South Florida State College","Florida","Part-time",""
"2016","137315","South Florida State College","Florida","Total",""
"2016","137351","University of South Florida-Main Campus","Florida","Full-time","0.9"
"2016","137351","University of South Florida-Main Campus","Florida","Part-time","0.86"
"2016","137351","University of South Florida-Main Campus","Florida","Total","0.9"
"2016","137759","Tallahassee Community College","Florida","Full-time",""
"2016","137759","Tallahassee Community College","Florida","Part-time",""
"2016","137759","Tallahassee Community College","Florida","Total",""
"2016","138187","Valencia College","Florida","Full-time",""
"2016","138187","Valencia College","Florida","Part-time",""
"2016","138187","Valencia College","Florida","Total",""
"2016","138354","The University of West Florida","Florida","Full-time","0.74"
"2016","138354","The University of West Florida","Florida","Part-time","0.4"
"2016","138354","The University of West Florida","Florida","Total","0.73"
"2016","138558","Abraham Baldwin Agricultural College","Georgia","Full-time","0.64"
"2016","138558","Abraham Baldwin Agricultural College","Georgia","Part-time","0.5"
"2016","138558","Abraham Baldwin Agricultural College","Georgia","Total","0.64"
"2016","138691","Darton State College","Georgia","Full-time","0.45"
"2016","138691","Darton State College","Georgia","Part-time","0.35"
"2016","138691","Darton State College","Georgia","Total","0.43"
"2016","138716","Albany State University","Georgia","Full-time","0.67"
"2016","138716","Albany State University","Georgia","Part-time","0.33"
"2016","138716","Albany State University","Georgia","Total","0.67"
"2016","138789","Armstrong State University","Georgia","Full-time","0.74"
"2016","138789","Armstrong State University","Georgia","Part-time","0.57"
