"year","unitid","inst_name","state_name","years_after_entry","earnings_mean","earnings_sd"
"2012","140401","Georgia Health Sciences University","Georgia","10","70300","60100"
"2012","140401","Georgia Health Sciences University","Georgia","6","60200","27200"
"2012","140401","Georgia Health Sciences University","Georgia","8","61700","37800"
"2012","140483","Middle Georgia College","Georgia","10","35200","24500"
"2012","140483","Middle Georgia College","Georgia","6","26200","18200"
"2012","140483","Middle Georgia College","Georgia","8","31000","24000"
"2012","140669","North Georgia College & State University","Georgia","10","43800","25900"
"2012","140669","North Georgia College & State University","Georgia","6","34800","20800"
"2012","140669","North Georgia College & State University","Georgia","8","40300","25100"
"2012","140960","Savannah State University","Georgia","10","32400","21900"
"2012","140960","Savannah State University","Georgia","6","23800","16200"
"2012","140960","Savannah State University","Georgia","8","29900","20500"
"2012","140997","South Georgia College","Georgia","10","35200","23500"
"2012","140997","South Georgia College","Georgia","6","26900","18600"
"2012","140997","South Georgia College","Georgia","8","30700","20700"
"2012","141097","Southern Polytechnic State University","Georgia","10","56800","32300"
"2012","141097","Southern Polytechnic State University","Georgia","6","45900","26700"
"2012","141097","Southern Polytechnic State University","Georgia","8","48900","28300"
"2012","141264","Valdosta State University","Georgia","10","40200","26200"
"2012","141264","Valdosta State University","Georgia","6","30900","23000"
"2012","141264","Valdosta State University","Georgia","8","35200","21300"
"2012","141334","University of West Georgia","Georgia","10","39900","27200"
"2012","141334","University of West Georgia","Georgia","6","32700","20200"
"2012","141334","University of West Georgia","Georgia","8","35500","22900"
"2012","173124","Bemidji State University","Minnesota","10","41100","25000"
"2012","173124","Bemidji State University","Minnesota","6","33200","19300"
"2012","173124","Bemidji State University","Minnesota","8","37200","22900"
"2012","173920","Minnesota State University-Mankato","Minnesota","10","45700","26700"
"2012","173920","Minnesota State University-Mankato","Minnesota","6","36500","20500"
"2012","173920","Minnesota State University-Mankato","Minnesota","8","41200","24800"
"2012","174020","Metropolitan State University","Minnesota","10","47800","31200"
"2012","174020","Metropolitan State University","Minnesota","6","40700","24800"
"2012","174020","Metropolitan State University","Minnesota","8","45800","28800"
"2012","174066","University of Minnesota-Twin Cities","Minnesota","10","55100","43300"
"2012","174066","University of Minnesota-Twin Cities","Minnesota","6","43700","31600"
"2012","174066","University of Minnesota-Twin Cities","Minnesota","8","49900","35700"
"2012","174075","University of Minnesota-Crookston","Minnesota","10","44100","30100"
"2012","174075","University of Minnesota-Crookston","Minnesota","6","36900","24500"
"2012","174075","University of Minnesota-Crookston","Minnesota","8","42000","27100"
"2012","174233","University of Minnesota-Duluth","Minnesota","10","52000","45500"
"2012","174233","University of Minnesota-Duluth","Minnesota","6","37500","21700"
"2012","174233","University of Minnesota-Duluth","Minnesota","8","45300","33400"
"2012","174251","University of Minnesota-Morris","Minnesota","10","42500","27200"
"2012","174251","University of Minnesota-Morris","Minnesota","6","31100","16600"
"2012","174251","University of Minnesota-Morris","Minnesota","8","36500","23100"
"2012","174358","Minnesota State University Moorhead","Minnesota","10","41000","28000"
"2012","174358","Minnesota State University Moorhead","Minnesota","6","34000","20100"
"2012","174358","Minnesota State University Moorhead","Minnesota","8","38500","25200"
"2012","174783","Saint Cloud State University","Minnesota","10","44900","27900"
"2012","174783","Saint Cloud State University","Minnesota","6","35600","18600"
"2012","174783","Saint Cloud State University","Minnesota","8","41500","25000"
"2012","175078","Southwest Minnesota State University","Minnesota","10","38800","23900"
"2012","175078","Southwest Minnesota State University","Minnesota","6","31300","17600"
"2012","175078","Southwest Minnesota State University","Minnesota","8","35500","20800"
"2012","175272","Winona State University","Minnesota","10","45600","26700"
"2012","175272","Winona State University","Minnesota","6","35700","17400"
"2012","175272","Winona State University","Minnesota","8","41300","22000"
"2012","200800","University of Akron Main Campus","Ohio","10","38900","34200"
"2012","200800","University of Akron Main Campus","Ohio","6","32300","21200"
"2012","200800","University of Akron Main Campus","Ohio","8","35400","25200"
"2012","201441","Bowling Green State University-Main Campus","Ohio","10","42200","26800"
"2012","201441","Bowling Green State University-Main Campus","Ohio","6","32300","19600"
"2012","201441","Bowling Green State University-Main Campus","Ohio","8","37500","27900"
"2012","201690","Central State University","Ohio","10","26800","19300"
"2012","201690","Central State University","Ohio","6","20400","14100"
"2012","201690","Central State University","Ohio","8","23300","16900"
"2012","201885","University of Cincinnati-Main Campus","Ohio","10","45300","39600"
"2012","201885","University of Cincinnati-Main Campus","Ohio","6","36500","27800"
"2012","201885","University of Cincinnati-Main Campus","Ohio","8","42100","37300"
"2012","201946","University of Cincinnati-Clermont College","Ohio","10","45300","39600"
"2012","201946","University of Cincinnati-Clermont College","Ohio","6","36500","27800"
"2012","201946","University of Cincinnati-Clermont College","Ohio","8","42100","37300"
"2012","201955","University of Cincinnati-Blue Ash College","Ohio","10","45300","39600"
"2012","201955","University of Cincinnati-Blue Ash College","Ohio","6","36500","27800"
"2012","201955","University of Cincinnati-Blue Ash College","Ohio","8","42100","37300"
"2012","202134","Cleveland State University","Ohio","10","43300","29500"
"2012","202134","Cleveland State University","Ohio","6","35600","23400"
"2012","202134","Cleveland State University","Ohio","8","40600","26700"
"2012","203447","Kent State University at Ashtabula","Ohio","10","39700","31000"
"2012","203447","Kent State University at Ashtabula","Ohio","6","31400","22400"
"2012","203447","Kent State University at Ashtabula","Ohio","8","36400","30200"
"2012","203456","Kent State University at East Liverpool","Ohio","10","39700","31000"
"2012","203456","Kent State University at East Liverpool","Ohio","6","31400","22400"
"2012","203456","Kent State University at East Liverpool","Ohio","8","36400","30200"
"2012","203465","Kent State University at Stark","Ohio","10","39700","31000"
"2012","203465","Kent State University at Stark","Ohio","6","31400","22400"
"2012","203465","Kent State University at Stark","Ohio","8","36400","30200"
"2012","203474","Kent State University at Trumbull","Ohio","10","39700","31000"
"2012","203474","Kent State University at Trumbull","Ohio","6","31400","22400"
"2012","203474","Kent State University at Trumbull","Ohio","8","36400","30200"
"2012","203483","Kent State University at Tuscarawas","Ohio","10","39700","31000"
"2012","203483","Kent State University at Tuscarawas","Ohio","6","31400","22400"
"2012","203483","Kent State University at Tuscarawas","Ohio","8","36400","30200"
"2012","203492","Kent State University at Salem","Ohio","10","39700","31000"
"2012","203492","Kent State University at Salem","Ohio","6","31400","22400"
"2012","203492","Kent State University at Salem","Ohio","8","36400","30200"
"2012","203517","Kent State University at Kent","Ohio","10","39700","31000"
"2012","203517","Kent State University at Kent","Ohio","6","31400","22400"
"2012","203517","Kent State University at Kent","Ohio","8","36400","30200"
"2012","203526","Kent State University at Geauga","Ohio","10","39700","31000"
"2012","203526","Kent State University at Geauga","Ohio","6","31400","22400"
"2012","203526","Kent State University at Geauga","Ohio","8","36400","30200"
"2012","204006","Miami University-Hamilton","Ohio","10","54300","46200"
"2012","204006","Miami University-Hamilton","Ohio","6","38200","23600"
"2012","204006","Miami University-Hamilton","Ohio","8","45400","32700"
"2012","204015","Miami University-Middletown","Ohio","10","54300","46200"
"2012","204015","Miami University-Middletown","Ohio","6","38200","23600"
"2012","204015","Miami University-Middletown","Ohio","8","45400","32700"
"2012","204024","Miami University-Oxford","Ohio","10","54300","46200"
"2012","204024","Miami University-Oxford","Ohio","6","38200","23600"
"2012","204024","Miami University-Oxford","Ohio","8","45400","32700"
"2012","204477","Northeast Ohio Medical University","Ohio","10","Suppressed data","Suppressed data"
"2012","204477","Northeast Ohio Medical University","Ohio","6","94600","68500"
"2012","204477","Northeast Ohio Medical University","Ohio","8","Suppressed data","Suppressed data"
"2012","204671","Ohio State University-Lima Campus","Ohio","10","48900","38600"
"2012","204671","Ohio State University-Lima Campus","Ohio","6","37800","29400"
"2012","204671","Ohio State University-Lima Campus","Ohio","8","44200","30900"
"2012","204680","Ohio State University-Mansfield Campus","Ohio","10","48900","38600"
"2012","204680","Ohio State University-Mansfield Campus","Ohio","6","37800","29400"
"2012","204680","Ohio State University-Mansfield Campus","Ohio","8","44200","30900"
"2012","204699","Ohio State University-Marion Campus","Ohio","10","48900","38600"
"2012","204699","Ohio State University-Marion Campus","Ohio","6","37800","29400"
"2012","204699","Ohio State University-Marion Campus","Ohio","8","44200","30900"
"2012","204705","Ohio State University-Newark Campus","Ohio","10","48900","38600"
"2012","204705","Ohio State University-Newark Campus","Ohio","6","37800","29400"
"2012","204705","Ohio State University-Newark Campus","Ohio","8","44200","30900"
