"year","unitid","inst_name","state_name","years_since_entering_repay","repay_rate","repay_rate_female","repay_rate_male","repay_rate_firstgen","repay_count_female","repay_count_male","repay_count_firstgen"
"2016","203517","Kent State University at Kent","Ohio","5","0.511316","0.508334","0.51596","0.46919","10979","7049","9088"
"2016","203517","Kent State University at Kent","Ohio","7","0.624896","0.622206","0.629247","0.592363","8142","5033","6442"
"2016","203526","Kent State University at Geauga","Ohio","3","0.470591","0.461365","0.486257","0.426354","11984","7058","9342"
"2016","203526","Kent State University at Geauga","Ohio","5","0.511316","0.508334","0.51596","0.46919","10979","7049","9088"
"2016","203526","Kent State University at Geauga","Ohio","7","0.624896","0.622206","0.629247","0.592363","8142","5033","6442"
"2016","204006","Miami University-Hamilton","Ohio","3","0.583836","0.561137","0.612613","0.444704","4081","3219","2568"
"2016","204006","Miami University-Hamilton","Ohio","5","0.599738","0.60119","0.597965","0.46804","4200","3440","2816"
"2016","204006","Miami University-Hamilton","Ohio","7","0.692575","0.697233","0.68669","0.588121","3217","2547","2054"
"2016","204015","Miami University-Middletown","Ohio","3","0.583836","0.561137","0.612613","0.444704","4081","3219","2568"
"2016","204015","Miami University-Middletown","Ohio","5","0.599738","0.60119","0.597965","0.46804","4200","3440","2816"
"2016","204015","Miami University-Middletown","Ohio","7","0.692575","0.697233","0.68669","0.588121","3217","2547","2054"
"2016","204024","Miami University-Oxford","Ohio","3","0.583836","0.561137","0.612613","0.444704","4081","3219","2568"
"2016","204024","Miami University-Oxford","Ohio","5","0.599738","0.60119","0.597965","0.46804","4200","3440","2816"
"2016","204024","Miami University-Oxford","Ohio","7","0.692575","0.697233","0.68669","0.588121","3217","2547","2054"
"2016","204477","Northeast Ohio Medical University","Ohio","3","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2016","204477","Northeast Ohio Medical University","Ohio","5","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2016","204671","Ohio State University-Lima Campus","Ohio","3","0.628189","0.605","0.651822","0.558409","9200","9027","6035"
"2016","204671","Ohio State University-Lima Campus","Ohio","5","0.679855","0.665845","0.693765","0.624379","9331","9398","6440"
"2016","204671","Ohio State University-Lima Campus","Ohio","7","0.731274","0.718819","0.743469","0.682858","7721","7886","5641"
"2016","204680","Ohio State University-Mansfield Campus","Ohio","3","0.628189","0.605","0.651822","0.558409","9200","9027","6035"
"2016","204680","Ohio State University-Mansfield Campus","Ohio","5","0.679855","0.665845","0.693765","0.624379","9331","9398","6440"
"2016","204680","Ohio State University-Mansfield Campus","Ohio","7","0.731274","0.718819","0.743469","0.682858","7721","7886","5641"
"2016","204699","Ohio State University-Marion Campus","Ohio","3","0.628189","0.605","0.651822","0.558409","9200","9027","6035"
"2016","204699","Ohio State University-Marion Campus","Ohio","5","0.679855","0.665845","0.693765","0.624379","9331","9398","6440"
"2016","204699","Ohio State University-Marion Campus","Ohio","7","0.731274","0.718819","0.743469","0.682858","7721","7886","5641"
"2016","204705","Ohio State University-Newark Campus","Ohio","3","0.628189","0.605","0.651822","0.558409","9200","9027","6035"
"2016","204705","Ohio State University-Newark Campus","Ohio","5","0.679855","0.665845","0.693765","0.624379","9331","9398","6440"
"2016","204705","Ohio State University-Newark Campus","Ohio","7","0.731274","0.718819","0.743469","0.682858","7721","7886","5641"
"2016","204796","Ohio State University-Main Campus","Ohio","3","0.628189","0.605","0.651822","0.558409","9200","9027","6035"
"2016","204796","Ohio State University-Main Campus","Ohio","5","0.679855","0.665845","0.693765","0.624379","9331","9398","6440"
"2016","204796","Ohio State University-Main Campus","Ohio","7","0.731274","0.718819","0.743469","0.682858","7721","7886","5641"
"2016","204802","Ohio University-Eastern Campus","Ohio","3","0.522987","0.501097","0.560508","0.446588","9575","5586","6478"
"2016","204802","Ohio University-Eastern Campus","Ohio","5","0.558451","0.546209","0.575722","0.475107","8310","5890","6066"
"2016","204802","Ohio University-Eastern Campus","Ohio","7","0.647607","0.634087","0.666269","0.564757","5791","4195","4154"
"2016","204820","Ohio University-Chillicothe Campus","Ohio","3","0.522987","0.501097","0.560508","0.446588","9575","5586","6478"
"2016","204820","Ohio University-Chillicothe Campus","Ohio","5","0.558451","0.546209","0.575722","0.475107","8310","5890","6066"
"2016","204820","Ohio University-Chillicothe Campus","Ohio","7","0.647607","0.634087","0.666269","0.564757","5791","4195","4154"
"2016","204839","Ohio University-Southern Campus","Ohio","3","0.522987","0.501097","0.560508","0.446588","9575","5586","6478"
"2016","204839","Ohio University-Southern Campus","Ohio","5","0.558451","0.546209","0.575722","0.475107","8310","5890","6066"
"2016","204839","Ohio University-Southern Campus","Ohio","7","0.647607","0.634087","0.666269","0.564757","5791","4195","4154"
"2016","204848","Ohio University-Lancaster Campus","Ohio","3","0.522987","0.501097","0.560508","0.446588","9575","5586","6478"
"2016","204848","Ohio University-Lancaster Campus","Ohio","5","0.558451","0.546209","0.575722","0.475107","8310","5890","6066"
"2016","204848","Ohio University-Lancaster Campus","Ohio","7","0.647607","0.634087","0.666269","0.564757","5791","4195","4154"
"2016","204857","Ohio University-Main Campus","Ohio","3","0.522987","0.501097","0.560508","0.446588","9575","5586","6478"
"2016","204857","Ohio University-Main Campus","Ohio","5","0.558451","0.546209","0.575722","0.475107","8310","5890","6066"
"2016","204857","Ohio University-Main Campus","Ohio","7","0.647607","0.634087","0.666269","0.564757","5791","4195","4154"
"2016","204866","Ohio University-Zanesville Campus","Ohio","3","0.522987","0.501097","0.560508","0.446588","9575","5586","6478"
"2016","204866","Ohio University-Zanesville Campus","Ohio","5","0.558451","0.546209","0.575722","0.475107","8310","5890","6066"
"2016","204866","Ohio University-Zanesville Campus","Ohio","7","0.647607","0.634087","0.666269","0.564757","5791","4195","4154"
"2016","205443","Shawnee State University","Ohio","3","0.372832","0.369397","0.377397","0.336078","1941","1460","1943"
"2016","205443","Shawnee State University","Ohio","5","0.41087","0.401235","0.422809","0.382073","1782","1438","1785"
"2016","205443","Shawnee State University","Ohio","7","0.492261","0.490022","0.495375","0.471868","1353","973","1333"
"2016","206084","University of Toledo","Ohio","3","0.470818","0.444109","0.500222","0.425679","4965","4510","4050"
"2016","206084","University of Toledo","Ohio","5","0.516083","0.499612","0.534009","0.479915","5152","4734","4232"
"2016","206084","University of Toledo","Ohio","7","0.597899","0.589764","0.606214","0.579937","3849","3766","3190"
"2016","206604","Wright State University-Main Campus","Ohio","3","0.533729","0.524268","0.546679","0.486957","4574","3342","3450"
"2016","206604","Wright State University-Main Campus","Ohio","5","0.568926","0.565718","0.573357","0.536448","4603","3333","3553"
"2016","206604","Wright State University-Main Campus","Ohio","7","0.663883","0.66064","0.668492","0.638434","3374","2374","2503"
"2016","206613","Wright State University-Lake Campus","Ohio","3","0.533729","0.524268","0.546679","0.486957","4574","3342","3450"
"2016","206613","Wright State University-Lake Campus","Ohio","5","0.568926","0.565718","0.573357","0.536448","4603","3333","3553"
"2016","206613","Wright State University-Lake Campus","Ohio","7","0.663883","0.66064","0.668492","0.638434","3374","2374","2503"
"2016","206695","Youngstown State University","Ohio","3","0.392838","0.374876","0.414842","0.362803","4028","3288","4038"
"2016","206695","Youngstown State University","Ohio","5","0.423386","0.416967","0.430694","0.398545","4444","3903","4672"
"2016","206695","Youngstown State University","Ohio","7","0.502015","0.503939","0.499655","0.477152","3554","2898","3567"
"2016","222831","Angelo State University","Texas","3","0.546814","0.56106","0.528358","0.516058","1736","1340","1370"
"2016","222831","Angelo State University","Texas","5","0.615994","0.631094","0.597774","0.591903","1518","1258","1235"
"2016","222831","Angelo State University","Texas","7","0.647807","0.653213","0.641651","0.625611","1214","1066","1023"
"2016","223506","Brazosport College","Texas","3","0.433155","0.376","0.548387","0.420455","125","62","88"
"2016","223506","Brazosport College","Texas","5","0.467949","0.455357","0.5","0.443038","112","44","79"
"2016","223506","Brazosport College","Texas","7","0.5625","0.550725","0.592593","0.653061","69","27","49"
"2016","224147","Texas A & M University-Corpus Christi","Texas","3","0.517659","0.516893","0.518996","0.49821","2575","1474","1676"
"2016","224147","Texas A & M University-Corpus Christi","Texas","5","0.597592","0.593056","0.604966","0.563823","2160","1329","1465"
"2016","224147","Texas A & M University-Corpus Christi","Texas","7","0.666448","0.665263","0.668403","0.632653","1900","1152","1274"
"2016","224545","Texas A&M University-Texarkana","Texas","3","0.5231","0.534591","0.494845","0.548781","477","194","328"
"2016","224545","Texas A&M University-Texarkana","Texas","5","0.575397","0.569519","0.592308","0.608","374","130","250"
"2016","224545","Texas A&M University-Texarkana","Texas","7","0.655072","0.66187","0.626866","0.6","278","67","175"
"2016","224554","Texas A & M University-Commerce","Texas","3","0.465768","0.468813","0.459938","0.449972","2485","1298","1789"
"2016","224554","Texas A & M University-Commerce","Texas","5","0.509411","0.515808","0.496911","0.502234","2214","1133","1567"
"2016","224554","Texas A & M University-Commerce","Texas","7","0.559013","0.551645","0.573171","0.555829","1733","902","1218"
"2016","225414","University of Houston-Clear Lake","Texas","3","0.557385","0.55156","0.573585","0.562907","1474","530","922"
"2016","225414","University of Houston-Clear Lake","Texas","5","0.640608","0.632607","0.661448","0.64891","1331","511","826"
"2016","225414","University of Houston-Clear Lake","Texas","7","0.697161","0.693965","0.705882","0.689424","1160","425","747"
"2016","225432","University of Houston-Downtown","Texas","3","0.426805","0.417497","0.445647","0.434074","4115","2033","2882"
"2016","225432","University of Houston-Downtown","Texas","5","0.505439","0.496593","0.522652","0.516181","3522","1810","2503"
"2016","225432","University of Houston-Downtown","Texas","7","0.563512","0.55824","0.574713","0.56341","2773","1305","1924"
"2016","225502","University of Houston-Victoria","Texas","3","0.499268","0.502959","0.488636","0.513514","1014","352","666"
"2016","225502","University of Houston-Victoria","Texas","5","0.619266","0.618605","0.621145","0.622549","645","227","408"
"2016","225502","University of Houston-Victoria","Texas","7","0.688333","0.690526","0.68","0.676568","475","125","303"
"2016","225511","University of Houston","Texas","3","0.618965","0.612688","0.626529","0.610814","6305","5232","4494"
"2016","225511","University of Houston","Texas","5","0.671216","0.673356","0.668848","0.669612","5581","5043","4074"
"2016","225511","University of Houston","Texas","7","0.720065","0.71916","0.721196","0.719965","4807","3845","3396"
"2016","226091","Lamar University","Texas","3","0.439849","0.430504","0.45695","0.42807","3252","1777","2280"
"2016","226091","Lamar University","Texas","5","0.493564","0.486722","0.505906","0.49497","2749","1524","1988"
"2016","226091","Lamar University","Texas","7","0.545799","0.533597","0.567426","0.542339","2024","1142","1488"
"2016","226152","Texas A & M International University","Texas","3","0.53446","0.529655","0.54259","0.526778","1450","857","1139"
"2016","226152","Texas A & M International University","Texas","5","0.562781","0.558573","0.570423","0.550839","1289","710","1013"
"2016","226152","Texas A & M International University","Texas","7","0.630885","0.632422","0.62782","0.619845","1061","532","776"
"2016","226806","Midland College","Texas","3","0.533679","0.537313","0.525424","0.494382","134","59","89"
"2016","226806","Midland College","Texas","5","0.668508","0.688889","0.608696","0.633333","135","46","90"
"2016","226806","Midland College","Texas","7","0.659459","0.640288","0.717391","0.649351","139","46","77"
"2016","226833","Midwestern State University","Texas","3","0.550707","0.577029","0.513222","0.527752","1454","1021","1063"
"2016","226833","Midwestern State University","Texas","5","0.629771","0.651957","0.597062","0.60835","1405","953","1006"
"2016","226833","Midwestern State University","Texas","7","0.689585","0.713559","0.654135","0.667082","1180","798","802"
"2016","227216","University of North Texas","Texas","3","0.548628","0.551012","0.545694","0.51324","7459","6062","4834"
